Werrington,Werrington,CNW,EG
WestLooe,WestLooe,CNW,EG
Withiel,Withiel,CNW,EG
Zelah,Zelah,CNW,EG
Zennor,Zennor,CNW,EG

AbbeyTown,AbbeyTown,CUM,EG
Aikton,Aikton,CUM,EG
Ainstable,Ainstable,CUM,EG
Aldingham,Aldingham,CUM,EG
Allonby,Allonby,CUM,EG
Alston,Alston,CUM,EG
Ambleside,Ambleside,CUM,EG
Annaside,Annaside,CUM,EG
Anthorn,Anthorn,CUM,EG
Appleby,Appleby,CUM,EG
Arlecdon,Arlecdon,CUM,EG
Armathwaite,Armathwaite,CUM,EG
Arnside,Arnside,CUM,EG
Askam,Askam,CUM,EG
AskaminFurness,AskaminFurness,CUM,EG
Askham,Askham,CUM,EG
Aspatria,Aspatria,CUM,EG
Baggrow,Baggrow,CUM,EG
Bampton,Bampton,CUM,EG
Barbon,Barbon,CUM,EG
Bardsea,Bardsea,CUM,EG
Barrow,Barrow,CUM,EG
BarrowinFurness,BarrowinFurness,CUM,EG
Baycliff,Baycliff,CUM,EG
Beaumont,Beaumont,CUM,EG
Beckermet,Beckermet,CUM,EG
Beckfoot,Beckfoot,CUM,EG
Beckfoot,Beckfoot,CUM,EG
Beetham,Beetham,CUM,EG
BelleVue,BelleVue,CUM,EG
Bewcastle,Bewcastle,CUM,EG
Blencarn,Blencarn,CUM,EG
Blencogo,Blencogo,CUM,EG
Blencow,Blencow,CUM,EG
Boltongate,Boltongate,CUM,EG
Boot,Boot,CUM,EG
Bootle,Bootle,CUM,EG
BorrowBridge,BorrowBridge,CUM,EG
Bothel,Bothel,CUM,EG
BowlandBridge,BowlandBridge,CUM,EG
Bowness-on-Solway,Bowness-on-Solway,CUM,EG
Bowness-on-Windermere,Bowness-on-Windermere,CUM,EG
BownessonWindermere,BownessonWindermere,CUM,EG
Braithwaite,Braithwaite,CUM,EG
Brampton,Brampton,CUM,EG
Branthwaite,Branthwaite,CUM,EG
Braystones,Braystones,CUM,EG
Bridekirk,Bridekirk,CUM,EG
Bridgefoot,Bridgefoot,CUM,EG
Brigham,Brigham,CUM,EG
Brigsteer,Brigsteer,CUM,EG
Brisco,Brisco,CUM,EG
Bromfield,Bromfield,CUM,EG
Brough,Brough,CUM,EG
BroughSowerby,BroughSowerby,CUM,EG
BroughtoninFurness,BroughtoninFurness,CUM,EG
BroughtonMoor,BroughtonMoor,CUM,EG
Burgh,Burgh,CUM,EG
BurghbySands,BurghbySands,CUM,EG
Burneside,Burneside,CUM,EG
Busk,Busk,CUM,EG
Buttermere,Buttermere,CUM,EG
Caldbeck,Caldbeck,CUM,EG
CalderBridge,CalderBridge,CUM,EG
Calthwaite,Calthwaite,CUM,EG
Calvo,Calvo,CUM,EG
Camerton,Camerton,CUM,EG
Cardurnock,Cardurnock,CUM,EG
Cark,Cark,CUM,EG
Carlisle,Carlisle,CUM,EG
Cartmel,Cartmel,CUM,EG
Casterton,Casterton,CUM,EG
CastleCarrock,CastleCarrock,CUM,EG
Caulderton,Caulderton,CUM,EG
Cleator,Cleator,CUM,EG
CleatorMoor,CleatorMoor,CUM,EG
Cliburn,Cliburn,CUM,EG
Clifton,Clifton,CUM,EG
Cockermouth,Cockermouth,CUM,EG
Colby,Colby,CUM,EG
Colton,Colton,CUM,EG
Conistan,Conistan,CUM,EG
Coniston,Coniston,CUM,EG
Corney,Corney,CUM,EG
Cotehill,Cotehill,CUM,EG
Coupland,Coupland,CUM,EG
Crackenthorpe,Crackenthorpe,CUM,EG
Croasdale,Croasdale,CUM,EG
Croglin,Croglin,CUM,EG
Crook,Crook,CUM,EG
Crooklands,Crooklands,CUM,EG
Crosby,Crosby,CUM,EG
CrosbyGarrett,CrosbyGarrett,CUM,EG
CrosbyRavensworth,CrosbyRavensworth,CUM,EG
Crosscanonby,Crosscanonby,CUM,EG
Crossdale,Crossdale,CUM,EG
Culgaith,Culgaith,CUM,EG
Cummersdale,Cummersdale,CUM,EG
Cumrew,Cumrew,CUM,EG
Cumwhinton,Cumwhinton,CUM,EG
Cumwhitton,Cumwhitton,CUM,EG
Dacre,Dacre,CUM,EG
Dalston,Dalston,CUM,EG
Dalton,Dalton,CUM,EG
DaltoninFurness,DaltoninFurness,CUM,EG
Dean,Dean,CUM,EG
Dearham,Dearham,CUM,EG
Dent,Dent,CUM,EG
Denton,Denton,CUM,EG
Distington,Distington,CUM,EG
Dockray,Dockray,CUM,EG
Drigg,Drigg,CUM,EG
Drumburgh,Drumburgh,CUM,EG
Drybeck,Drybeck,CUM,EG
Duddon,Duddon,CUM,EG
DuddonFurnace,DuddonFurnace,CUM,EG
Dufton,Dufton,CUM,EG
Edenhall,Edenhall,CUM,EG
Egremont,Egremont,CUM,EG
Ellenborough,Ellenborough,CUM,EG
Ellonby,Ellonby,CUM,EG
Elterwater,Elterwater,CUM,EG
Farlam,Farlam,CUM,EG
Farleton,Farleton,CUM,EG
Fingland,Fingland,CUM,EG
Flimby,Flimby,CUM,EG
Flookborough,Flookborough,CUM,EG
Flookburgh,Flookburgh,CUM,EG
Frizington,Frizington,CUM,EG
Gaisgill,Gaisgill,CUM,EG
Gamblesby,Gamblesby,CUM,EG
Garrigill,Garrigill,CUM,EG
Gatebeck,Gatebeck,CUM,EG
Gatesgill,Gatesgill,CUM,EG
Gawthrop,Gawthrop,CUM,EG
Gilcrux,Gilcrux,CUM,EG
Gilgarran,Gilgarran,CUM,EG
Gilsland,Gilsland,CUM,EG
Glasson,Glasson,CUM,EG
Glassonby,Glassonby,CUM,EG
Glaston,Glaston,CUM,EG
Gleaston,Gleaston,CUM,EG
Glenridding,Glenridding,CUM,EG
Gosforth,Gosforth,CUM,EG
Grange,Grange,CUM,EG
Grasmere,Grasmere,CUM,EG
Grayrigg,Grayrigg,CUM,EG
GreatAsby,GreatAsby,CUM,EG
GreatBlencow,GreatBlencow,CUM,EG
GreatMusgrave,GreatMusgrave,CUM,EG
GreatOrmside,GreatOrmside,CUM,EG
GreatOrton,GreatOrton,CUM,EG
GreatSalkeld,GreatSalkeld,CUM,EG
GreatStrickland,GreatStrickland,CUM,EG
GreatUrswick,GreatUrswick,CUM,EG
Greenodd,Greenodd,CUM,EG
Greystoke,Greystoke,CUM,EG
Grizebeck,Grizebeck,CUM,EG
Grizedale,Grizedale,CUM,EG
Hackthorpe,Hackthorpe,CUM,EG
Hale,Hale,CUM,EG
Hale,Hale,CUM,EG
Harker,Harker,CUM,EG
Harraby,Harraby,CUM,EG
Harrington,Harrington,CUM,EG
Haverigg,Haverigg,CUM,EG
Haverthwaite,Haverthwaite,CUM,EG
Hawkshead,Hawkshead,CUM,EG
Hayton,Hayton,CUM,EG
Heldhead,Heldhead,CUM,EG
HesketNewmarket,HesketNewmarket,CUM,EG
Heversham,Heversham,CUM,EG
HigherNewton,HigherNewton,CUM,EG
HighHesket,HighHesket,CUM,EG
HighNewton,HighNewton,CUM,EG
HighNibthwaite,HighNibthwaite,CUM,EG
HighWray,HighWray,CUM,EG
HighYewdale,HighYewdale,CUM,EG
Hilton,Hilton,CUM,EG
Hodbarrow,Hodbarrow,CUM,EG
Holker,Holker,CUM,EG
Holme,Holme,CUM,EG
How,How,CUM,EG
HuttonBridgeEnd,HuttonBridgeEnd,CUM,EG
Ireby,Ireby,CUM,EG
Ireleth,Ireleth,CUM,EG
Irthington,Irthington,CUM,EG
Ivegill,Ivegill,CUM,EG
Johnby,Johnby,CUM,EG
Keisley,Keisley,CUM,EG
Keldhead,Keldhead,CUM,EG
Kendal,Kendal,CUM,EG
Kendall,Kendall,CUM,EG
Kentmere,Kentmere,CUM,EG
KentsBank,KentsBank,CUM,EG
Kershopefoot,Kershopefoot,CUM,EG
Keswick,Keswick,CUM,EG
Kingstown,Kingstown,CUM,EG
Kirkandrew,Kirkandrew,CUM,EG
KirkandrewsuponEden,KirkandrewsuponEden,CUM,EG
Kirkbride,Kirkbride,CUM,EG
KirkbyLondsdale,KirkbyLondsdale,CUM,EG
KirkbyLonsdale,KirkbyLonsdale,CUM,EG
KirkbyStephen,KirkbyStephen,CUM,EG
KirkbyThore,KirkbyThore,CUM,EG
Kirkcambeck,Kirkcambeck,CUM,EG
Kirkland,Kirkland,CUM,EG
Kirklinton,Kirklinton,CUM,EG
Kirkoswald,Kirkoswald,CUM,EG
Kirksanton,Kirksanton,CUM,EG
Knock,Knock,CUM,EG
Koswick,Koswick,CUM,EG
LakeSide,LakeSide,CUM,EG
Lamplugh,Lamplugh,CUM,EG
Langrigg,Langrigg,CUM,EG
Langwathby,Langwathby,CUM,EG
Lasonby,Lasonby,CUM,EG
Lazonby,Lazonby,CUM,EG
Leadgate,Leadgate,CUM,EG
Leece,Leece,CUM,EG
Levens,Levens,CUM,EG
Lindal,Lindal,CUM,EG
Lindale,Lindale,CUM,EG
LindalinFurness,LindalinFurness,CUM,EG
LittleBlencow,LittleBlencow,CUM,EG
LittleSalkeld,LittleSalkeld,CUM,EG
LittleStrickland,LittleStrickland,CUM,EG
LongMarston,LongMarston,CUM,EG
LongMarton,LongMarton,CUM,EG
Longtown,Longtown,CUM,EG
Lorton,Lorton,CUM,EG
LowBorrowbridge,LowBorrowbridge,CUM,EG
Lowca,Lowca,CUM,EG
LowerHolker,LowerHolker,CUM,EG
Loweswater,Loweswater,CUM,EG
LowHesket,LowHesket,CUM,EG
LowSellafield,LowSellafield,CUM,EG
Lupton,Lupton,CUM,EG
Mardale,Mardale,CUM,EG
Maryport,Maryport,CUM,EG
MauldsMeaburn,MauldsMeaburn,CUM,EG
Mawbray,Mawbray,CUM,EG
Mealsgate,Mealsgate,CUM,EG
Melmerby,Melmerby,CUM,EG
Middleton,Middleton,CUM,EG
Milburn,Milburn,CUM,EG
Millom,Millom,CUM,EG
Millthrop,Millthrop,CUM,EG
Milnthorpe,Milnthorpe,CUM,EG
Milnthorpe,Milnthorpe,CUM,EG
Mockerkin,Mockerkin,CUM,EG
Morland,Morland,CUM,EG
Mosedale,Mosedale,CUM,EG
Mossbay,Mossbay,CUM,EG
Mowbray,Mowbray,CUM,EG
Mungrisdale,Mungrisdale,CUM,EG
Murton,Murton,CUM,EG
Musgrave,Musgrave,CUM,EG
Nateby,Nateby,CUM,EG
Natland,Natland,CUM,EG
Nenthead,Nenthead,CUM,EG
Nethertown,Nethertown,CUM,EG
Newbiggin,Newbiggin,CUM,EG
Newbiggin,Newbiggin,CUM,EG
Newby,Newby,CUM,EG
Newby,Newby,CUM,EG
NewbyBridge,NewbyBridge,CUM,EG
NewbyHead,NewbyHead,CUM,EG
Newlands,Newlands,CUM,EG
NewtonArlosh,NewtonArlosh,CUM,EG
NewtonRegny,NewtonRegny,CUM,EG
NewtonReigny,NewtonReigny,CUM,EG
Nibthwaite,Nibthwaite,CUM,EG
OldHutton,OldHutton,CUM,EG
OldMawbray,OldMawbray,CUM,EG
Ormside,Ormside,CUM,EG
Orton,Orton,CUM,EG
Oulton,Oulton,CUM,EG
Ousby,Ousby,CUM,EG
Outhgill,Outhgill,CUM,EG
Parton,Parton,CUM,EG
Patterdale,Patterdale,CUM,EG
Pennington,Pennington,CUM,EG
Penrith,Penrith,CUM,EG
Penruddock,Penruddock,CUM,EG
Plumbland,Plumbland,CUM,EG
PlumptonWall,PlumptonWall,CUM,EG
PooleyBridge,PooleyBridge,CUM,EG
PortCarlisle,PortCarlisle,CUM,EG
Rampside,Rampside,CUM,EG
Raughton,Raughton,CUM,EG
Ravenglass,Ravenglass,CUM,EG
Ravenstonedale,Ravenstonedale,CUM,EG
RedDial,RedDial,CUM,EG
Renwick,Renwick,CUM,EG
Rockcliff,Rockcliff,CUM,EG
Rockcliffe,Rockcliffe,CUM,EG
Roose,Roose,CUM,EG
Roosebeck,Roosebeck,CUM,EG
Rosgill,Rosgill,CUM,EG
Rosthwaite,Rosthwaite,CUM,EG
Rowrah,Rowrah,CUM,EG
Rusland,Rusland,CUM,EG
Rydal,Rydal,CUM,EG
SaintBees,SaintBees,CUM,EG
SaintBega,SaintBega,CUM,EG
SaintBridgetBeckermet,SaintBridgetBeckermet,CUM,EG
SaintJohnBeckermet,SaintJohnBeckermet,CUM,EG
Sandford,Sandford,CUM,EG
Sandside,Sandside,CUM,EG
SantonBridge,SantonBridge,CUM,EG
Scaleby,Scaleby,CUM,EG
Scalehouses,Scalehouses,CUM,EG
Scales,Scales,CUM,EG
Scotby,Scotby,CUM,EG
Seascale,Seascale,CUM,EG
Seathwaite,Seathwaite,CUM,EG
Seathwaite,Seathwaite,CUM,EG
Sebergham,Sebergham,CUM,EG
Sedbergh,Sedbergh,CUM,EG
Sedgwick,Sedgwick,CUM,EG
Sellafield,Sellafield,CUM,EG
Shap,Shap,CUM,EG
Shopford,Shopford,CUM,EG
Siddick,Siddick,CUM,EG
Silecroft,Silecroft,CUM,EG
Silloth,Silloth,CUM,EG
Skelmergh,Skelmergh,CUM,EG
Skelsmergh,Skelsmergh,CUM,EG
Skelton,Skelton,CUM,EG
Skinburness,Skinburness,CUM,EG
Skirwith,Skirwith,CUM,EG
Smardale,Smardale,CUM,EG
Soulby,Soulby,CUM,EG
Soutergate,Soutergate,CUM,EG
Southwaite,Southwaite,CUM,EG
Stanwix,Stanwix,CUM,EG
Staveley,Staveley,CUM,EG
Strickland,Strickland,CUM,EG
Sunderland,Sunderland,CUM,EG
Tallentire,Tallentire,CUM,EG
Tebay,Tebay,CUM,EG
TempleSowerby,TempleSowerby,CUM,EG
Threlkeld,Threlkeld,CUM,EG
Thursby,Thursby,CUM,EG
Tirril,Tirril,CUM,EG
Torpenhow,Torpenhow,CUM,EG
Torver,Torver,CUM,EG
Troutbeck,Troutbeck,CUM,EG
Uldale,Uldale,CUM,EG
Ullock,Ullock,CUM,EG
Ulpha,Ulpha,CUM,EG
Ulverston,Ulverston,CUM,EG
Ulverstone,Ulverstone,CUM,EG
Underbarrow,Underbarrow,CUM,EG
UpperDenton,UpperDenton,CUM,EG
Vickerstown,Vickerstown,CUM,EG
Waberthwaite,Waberthwaite,CUM,EG
Walton,Walton,CUM,EG
Warcop,Warcop,CUM,EG
Warwick,Warwick,CUM,EG
Waverton,Waverton,CUM,EG
Welton,Welton,CUM,EG
Westward,Westward,CUM,EG
Wetheral,Wetheral,CUM,EG
Whitbeck,Whitbeck,CUM,EG
Whitehaven,Whitehaven,CUM,EG
Whitrigg,Whitrigg,CUM,EG
WhitriggLees,WhitriggLees,CUM,EG
Wiggonby,Wiggonby,CUM,EG
Wigton,Wigton,CUM,EG
Winder,Winder,CUM,EG
Windermere,Windermere,CUM,EG
Winster,Winster,CUM,EG
Winton,Winton,CUM,EG
Workington,Workington,CUM,EG
Wreay,Wreay,CUM,EG
Wythburn,Wythburn,CUM,EG
Yewdale,Yewdale,CUM,EG

Alderwasley,Alderwasley,DER,EG
Alfreton,Alfreton,DER,EG
Allestree,Allestree,DER,EG
AlsopenleDale,AlsopenleDale,DER,EG
Ashbourne,Ashbourne,DER,EG
Ashford,Ashford,DER,EG
Ashover,Ashover,DER,EG
Atlow,Atlow,DER,EG
AultHucknall,AultHucknall,DER,EG
Bakewell,Bakewell,DER,EG
Bamford,Bamford,DER,EG
Barlborough,Barlborough,DER,EG
Barlow,Barlow,DER,EG
Baslow,Baslow,DER,EG
Beeley,Beeley,DER,EG
Belper,Belper,DER,EG
BirchVale,BirchVale,DER,EG
Blackwell,Blackwell,DER,EG
Bolsover,Bolsover,DER,EG
Bonsall,Bonsall,DER,EG
Borrowash,Borrowash,DER,EG
Boyleston,Boyleston,DER,EG
Boylston,Boylston,DER,EG
Bradbourne,Bradbourne,DER,EG
Bradley,Bradley,DER,EG
Bradwell,Bradwell,DER,EG
Brailsford,Brailsford,DER,EG
Brampton,Brampton,DER,EG
Brassington,Brassington,DER,EG
Breadsall,Breadsall,DER,EG
Bretton,Bretton,DER,EG
Brimington,Brimington,DER,EG
Burnaston,Burnaston,DER,EG
Burton-on-Trent,Burton-on-Trent,DER,EG
BurtonuponTrent,BurtonuponTrent,DER,EG
Buxton,Buxton,DER,EG
Calke,Calke,DER,EG
Carsington,Carsington,DER,EG
Castleton,Castleton,DER,EG
Chaddesden,Chaddesden,DER,EG
ChapelenleFrith,ChapelenleFrith,DER,EG
Charlesworth,Charlesworth,DER,EG
Chellaston,Chellaston,DER,EG
Chelmorton,Chelmorton,DER,EG
Chesterfield,Chesterfield,DER,EG
Chinley,Chinley,DER,EG
ChurchBroughton,ChurchBroughton,DER,EG
ChurchGresley,ChurchGresley,DER,EG
ClayCross,ClayCross,DER,EG
Clifton,Clifton,DER,EG
Clowne,Clowne,DER,EG
Codnor,Codnor,DER,EG
CotonintheElms,CotonintheElms,DER,EG
Coxbench,Coxbench,DER,EG
Cresswell,Cresswell,DER,EG
Creswell,Creswell,DER,EG
Crich,Crich,DER,EG
Cromford,Cromford,DER,EG
Crowden,Crowden,DER,EG
Cubley,Cubley,DER,EG
Curbar,Curbar,DER,EG
DaleAbbey,DaleAbbey,DER,EG
DarleyAbbey,DarleyAbbey,DER,EG
Denby,Denby,DER,EG
Derby,Derby,DER,EG
Derwent,Derwent,DER,EG
DerwentChapel,DerwentChapel,DER,EG
DoveHoles,DoveHoles,DER,EG
Doveridge,Doveridge,DER,EG
Drakelow,Drakelow,DER,EG
Drakelowe,Drakelowe,DER,EG
Draycott,Draycott,DER,EG
Dronfield,Dronfield,DER,EG
Duffield,Duffield,DER,EG
EarlSterndale,EarlSterndale,DER,EG
Eckington,Eckington,DER,EG
Edale,Edale,DER,EG
Edensor,Edensor,DER,EG
Egginton,Egginton,DER,EG
Elmton,Elmton,DER,EG
Elton,Elton,DER,EG
Etwall,Etwall,DER,EG
Eyam,Eyam,DER,EG
Fairfield,Fairfield,DER,EG
Findern,Findern,DER,EG
Flagg,Flagg,DER,EG
Froggatt,Froggatt,DER,EG
FurnessVale,FurnessVale,DER,EG
Glossop,Glossop,DER,EG
GreatCubley,GreatCubley,DER,EG
GreatHucklow,GreatHucklow,DER,EG
GreatLongstone,GreatLongstone,DER,EG
GreatRowsley,GreatRowsley,DER,EG
Gresley,Gresley,DER,EG
Grindleford,Grindleford,DER,EG
GrindlefordBridge,GrindlefordBridge,DER,EG
Hadfield,Hadfield,DER,EG
Hardstoft,Hardstoft,DER,EG
Hartington,Hartington,DER,EG
Hartshorn,Hartshorn,DER,EG
Hartshorne,Hartshorne,DER,EG
Hassop,Hassop,DER,EG
Hathersage,Hathersage,DER,EG
Hayfield,Hayfield,DER,EG
Hazelwood,Hazelwood,DER,EG
Heage,Heage,DER,EG
Heanor,Heanor,DER,EG
Heath,Heath,DER,EG
HighPeak,HighPeak,DER,EG
HighpeakJunction,HighpeakJunction,DER,EG
Hognaston,Hognaston,DER,EG
Holbrook,Holbrook,DER,EG
Hollington,Hollington,DER,EG
Hollingwood,Hollingwood,DER,EG
Holmesfield,Holmesfield,DER,EG
Holmewood,Holmewood,DER,EG
Hope,Hope,DER,EG
Hucklow,Hucklow,DER,EG
Hulland,Hulland,DER,EG
Idridgehay,Idridgehay,DER,EG
Ilkeston,Ilkeston,DER,EG
IretonWood,IretonWood,DER,EG
Kedleston,Kedleston,DER,EG
Kilbourn,Kilbourn,DER,EG
Kilbourne,Kilbourne,DER,EG
Kilburn,Kilburn,DER,EG
Killamarsh,Killamarsh,DER,EG
King'sNewton,King'sNewton,DER,EG
KirkIreton,KirkIreton,DER,EG
KirkLangley,KirkLangley,DER,EG
Kniveton,Kniveton,DER,EG
LangleyMill,LangleyMill,DER,EG
Langwith,Langwith,DER,EG
Linton,Linton,DER,EG
Littlecover,Littlecover,DER,EG
LittleEaton,LittleEaton,DER,EG
LittleHucklow,LittleHucklow,DER,EG
Littleover,Littleover,DER,EG
LongEaton,LongEaton,DER,EG
Longford,Longford,DER,EG
Longstone,Longstone,DER,EG
Lullington,Lullington,DER,EG
Mackworth,Mackworth,DER,EG
Mapleton,Mapleton,DER,EG
Mappleton,Mappleton,DER,EG
Marlpool,Marlpool,DER,EG
MarstonMontgomery,MarstonMontgomery,DER,EG
Matlock,Matlock,DER,EG
MatlockBank,MatlockBank,DER,EG
Melbourne,Melbourne,DER,EG
Mickleover,Mickleover,DER,EG
Middleton,Middleton,DER,EG
Middleton,Middleton,DER,EG
Middleton-by-Wirksworth,Middleton-by-Wirksworth,DER,EG
MillersDale,MillersDale,DER,EG
Monyash,Monyash,DER,EG
Morton,Morton,DER,EG
Muggington,Muggington,DER,EG
Mugginton,Mugginton,DER,EG
Newbold,Newbold,DER,EG
Newhall,Newhall,DER,EG
NewMills,NewMills,DER,EG
NewtonSolney,NewtonSolney,DER,EG
Norbury,Norbury,DER,EG
Normanton,Normanton,DER,EG
Normanton,Normanton,DER,EG
Normanton,Normanton,DER,EG
Okeover,Okeover,DER,EG
OldBrampton,OldBrampton,DER,EG
Osmaston,Osmaston,DER,EG
Overseal,Overseal,DER,EG
Parwich,Parwich,DER,EG
PeakForest,PeakForest,DER,EG
Pentrich,Pentrich,DER,EG
Pilsley,Pilsley,DER,EG
Pinxton,Pinxton,DER,EG
Pleasley,Pleasley,DER,EG
Quarndon,Quarndon,DER,EG
Radbourne,Radbourne,DER,EG
Repton,Repton,DER,EG
Ripley,Ripley,DER,EG
Risley,Risley,DER,EG
Rosliston,Rosliston,DER,EG
Rowsley,Rowsley,DER,EG
Sandiacre,Sandiacre,DER,EG
Sawley,Sawley,DER,EG
Scropton,Scropton,DER,EG
Shardlow,Shardlow,DER,EG
Shirebrook,Shirebrook,DER,EG
Shirland,Shirland,DER,EG
Shirley,Shirley,DER,EG
Smalley,Smalley,DER,EG
Smisby,Smisby,DER,EG
Snelston,Snelston,DER,EG
SomersalHerbert,SomersalHerbert,DER,EG
SomersallHerbert,SomersallHerbert,DER,EG
SouthNormanton,SouthNormanton,DER,EG
SouthWingfield,SouthWingfield,DER,EG
Sponden,Sponden,DER,EG
Spondon,Spondon,DER,EG
Stanley,Stanley,DER,EG
StantonbyDale,StantonbyDale,DER,EG
StantonGate,StantonGate,DER,EG
StantoninPeak,StantoninPeak,DER,EG
Staveley,Staveley,DER,EG
StoneyMiddleton,StoneyMiddleton,DER,EG
StonyMiddleton,StonyMiddleton,DER,EG
Stretton,Stretton,DER,EG
Sudbury,Sudbury,DER,EG
Sutton,Sutton,DER,EG
SuttonontheHill,SuttonontheHill,DER,EG
Swadlincote,Swadlincote,DER,EG
Swanwick,Swanwick,DER,EG
Swarkeston,Swarkeston,DER,EG
Taddington,Taddington,DER,EG
Tansley,Tansley,DER,EG
Taxal,Taxal,DER,EG
Thorpe,Thorpe,DER,EG
Tibshelf,Tibshelf,DER,EG
Ticknall,Ticknall,DER,EG
Tideswell,Tideswell,DER,EG
Tintwhistle,Tintwhistle,DER,EG
Tintwistle,Tintwistle,DER,EG
Tissington,Tissington,DER,EG
Trusley,Trusley,DER,EG
Turnditch,Turnditch,DER,EG
Unstone,Unstone,DER,EG
UpperLangwith,UpperLangwith,DER,EG
Walton-on-Trent,Walton-on-Trent,DER,EG
WaltonuponTrent,WaltonuponTrent,DER,EG
WestHallam,WestHallam,DER,EG
Westhouses,Westhouses,DER,EG
Weston-on-Trent,Weston-on-Trent,DER,EG
WestonUnderwood,WestonUnderwood,DER,EG
WhaleyBridge,WhaleyBridge,DER,EG
Whatstandwell,Whatstandwell,DER,EG
WhatstandwellBridge,WhatstandwellBridge,DER,EG
Whittington,Whittington,DER,EG
Whitwell,Whitwell,DER,EG
Willington,Willington,DER,EG
Windley,Windley,DER,EG
Wingerworth,Wingerworth,DER,EG
Wingfield,Wingfield,DER,EG
Winster,Winster,DER,EG
Wirksworth,Wirksworth,DER,EG
Woodseats,Woodseats,DER,EG
Woodville,Woodville,DER,EG
Yeaveley,Yeaveley,DER,EG
Youlgreave,Youlgreave,DER,EG

AbbotsBickington,AbbotsBickington,DEV,EG
Abbotsham,Abbotsham,DEV,EG
Abbotskerswell,Abbotskerswell,DEV,EG
Alphington,Alphington,DEV,EG
Appledore,Appledore,DEV,EG
Arlington,Arlington,DEV,EG
Ashburton,Ashburton,DEV,EG
Ashbury,Ashbury,DEV,EG
Ashford,Ashford,DEV,EG
Ashreigney,Ashreigney,DEV,EG
Ashsprington,Ashsprington,DEV,EG
Ashton,Ashton,DEV,EG
Ashwater,Ashwater,DEV,EG
Atherington,Atherington,DEV,EG
AvetonGifford,AvetonGifford,DEV,EG
Axminster,Axminster,DEV,EG
Axmouth,Axmouth,DEV,EG
Aylesbeare,Aylesbeare,DEV,EG
Bampton,Bampton,DEV,EG
Barnstaple,Barnstaple,DEV,EG
Barrington,Barrington,DEV,EG
Beaford,Beaford,DEV,EG
Beaworthy,Beaworthy,DEV,EG
Beer,Beer,DEV,EG
Belstone,Belstone,DEV,EG
BereAlston,BereAlston,DEV,EG
Berrynarbor,Berrynarbor,DEV,EG
BerryPomeroy,BerryPomeroy,DEV,EG
Bickington,Bickington,DEV,EG
Bickleigh,Bickleigh,DEV,EG
Bideford,Bideford,DEV,EG
BigburyonSea,BigburyonSea,DEV,EG
BishopsNympton,BishopsNympton,DEV,EG
BishopsTawton,BishopsTawton,DEV,EG
Bishopsteignton,Bishopsteignton,DEV,EG
Bittadon,Bittadon,DEV,EG
Blackawton,Blackawton,DEV,EG
BlackTorrington,BlackTorrington,DEV,EG
Blagberry,Blagberry,DEV,EG
Bolham,Bolham,DEV,EG
BoveyTracey,BoveyTracey,DEV,EG
Bow,Bow,DEV,EG
Bradninch,Bradninch,DEV,EG
Bradstone,Bradstone,DEV,EG
Bradworthy,Bradworthy,DEV,EG
BrampfordSpeke,BrampfordSpeke,DEV,EG
Branscombe,Branscombe,DEV,EG
BrattonClovelly,BrattonClovelly,DEV,EG
BrattonFleming,BrattonFleming,DEV,EG
Braunton,Braunton,DEV,EG
Brent,Brent,DEV,EG
Brentor,Brentor,DEV,EG
Bridestowe,Bridestowe,DEV,EG
Bridford,Bridford,DEV,EG
Bridgerule,Bridgerule,DEV,EG
Brixham,Brixham,DEV,EG
Brixton,Brixton,DEV,EG
BroadClyst,BroadClyst,DEV,EG
Broadhembury,Broadhembury,DEV,EG
Broadhempston,Broadhempston,DEV,EG
Broadwoodkelly,Broadwoodkelly,DEV,EG
Broadwoodwidger,Broadwoodwidger,DEV,EG
Brownston,Brownston,DEV,EG
Buckfastleigh,Buckfastleigh,DEV,EG
BucklandBrewer,BucklandBrewer,DEV,EG
BucklandintheMoor,BucklandintheMoor,DEV,EG
BucklandMonachorum,BucklandMonachorum,DEV,EG
BudleighSalterton,BudleighSalterton,DEV,EG
Bulkworthy,Bulkworthy,DEV,EG
Burlescombe,Burlescombe,DEV,EG
Burrington,Burrington,DEV,EG
Butterleigh,Butterleigh,DEV,EG
Cadbury,Cadbury,DEV,EG
Cadeleigh,Cadeleigh,DEV,EG
Chagford,Chagford,DEV,EG
Challacombe,Challacombe,DEV,EG
Chapelton,Chapelton,DEV,EG
Chardstock,Chardstock,DEV,EG
Charles,Charles,DEV,EG
Chawleigh,Chawleigh,DEV,EG
CheritonBishop,CheritonBishop,DEV,EG
CheritonFitzpaine,CheritonFitzpaine,DEV,EG
Chillaton,Chillaton,DEV,EG
Chittlehamholt,Chittlehamholt,DEV,EG
Chittlehampton,Chittlehampton,DEV,EG
Chivenor,Chivenor,DEV,EG
Christow,Christow,DEV,EG
Chudleigh,Chudleigh,DEV,EG
ChudleighKnighton,ChudleighKnighton,DEV,EG
Chulmleigh,Chulmleigh,DEV,EG
Churchstow,Churchstow,DEV,EG
Churston,Churston,DEV,EG
ChurstonFerrers,ChurstonFerrers,DEV,EG
Clawton,Clawton,DEV,EG
Clovelly,Clovelly,DEV,EG
ClystHoniton,ClystHoniton,DEV,EG
ClystHydon,ClystHydon,DEV,EG
ClystSaintLawrence,ClystSaintLawrence,DEV,EG
